pKey;JobStartDate;JobEndDate;APINumber;StateNumber;CountyNumber;OperatorName;WellName;Latitude;Longitude;Projection;TVD;TotalBaseWaterVolume;TotalBaseNonWaterVolume;StateName;CountyName;FFVersion;FederalWell;IndianWell
4086BC57-CEEA-4021-8242-6FAD6EE6D53F;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;37115203070000;37;115;Cabot Oil & Gas Corp;Jean Blaisure 3H;41,771294;-75,933175;NAD27;NULL;NULL;NULL;Pennsylvania;Susquehanna;1;0;0
84EB0931-1343-4036-A025-FDB1B8B30B84;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;37115203080000;37;115;Cabot Oil & Gas Corp;Jean Blaisure 4H;41,771211;-75,933364;NAD27;NULL;NULL;NULL;Pennsylvania;Susquehanna;1;0;0
6721AE43-F7FC-4A7C-8115-5191FA7B919E;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;37115203060000;37;115;Cabot Oil & Gas Corp;Jean Blaisure 2H;41,771253;-75,933269;NAD27;NULL;NULL;NULL;Pennsylvania;Susquehanna;1;0;0
FDE874CE-85AB-4300-88F3-A5260964FBBA;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;42405303830000;42;405;Encana Oil & Gas (USA) Inc.;Black Stone Unit A-17 01H;31,407728;-94,119028;NAD27;NULL;NULL;NULL;Texas;San Augustine;1;0;0
CEFA5E5D-14A7-4B0F-8634-8B2AE596C77E;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;42255317330000;42;255;EOG Resources, Inc.;Greenlow Unit #7H;29,033704;-97,503;NAD27;NULL;NULL;NULL;Texas;Karnes;1;0;0
D34A158F-A3FE-480F-AFC9-F4A6A641CD8C;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;42337344370000;42;337;EOG Resources, Inc.;Park Jean Unit #2H;33,529253;-97,501347;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
5DF83746-C145-468E-BEC7-C6AB0285C4E3;2011-01-29 00:00:00.000;2011-01-29 00:00:00.000;42337344360000;42;337;EOG Resources, Inc.;Park Jean Unit #1H;33,529297;-97,501286;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
4F15260A-F79A-45FE-A40C-C5E58390BEC8;2011-01-29 15:02:00.000;2011-01-29 15:08:37.000;33061012910000;33;61;Hess Corporation; EN-Fisher 157-94-2116H-3;48,402426;-102,826596;NAD83;9575;1837470;0;North Dakota;Mountrail;2;0;0
6BB32DDA-1023-4444-8DF5-AC428CD8E7DF;2011-01-30 00:00:00.000;2011-01-30 00:00:00.000;4030416290000;4;30;XTO Energy/ExxonMobil;Hill 631D;35,483473;-119,755625;WGS84;NULL;NULL;NULL;California;Kern;1;0;0
8177A433-C78A-41C9-9EF2-6376C09C2E6A;2011-01-30 00:00:00.000;2011-01-30 00:00:00.000;4030416340000;4;30;XTO Energy/ExxonMobil;Hill 641A;35,482879;-119,753937;WGS84;NULL;NULL;NULL;California;Kern;1;0;0
CC3770EF-2D30-43FC-ACAB-75A4534A5472;2011-01-30 00:00:00.000;2011-01-30 00:00:00.000;42357329660000;42;357;Apache Corporation;McLain 98 #4H;36,148711;-100,822094;NAD27;NULL;NULL;NULL;Texas;Hemphill;1;0;0
A7AF3F1F-F9C0-4035-831A-8B2A1FD85E5C;2011-01-30 00:00:00.000;2011-01-30 00:00:00.000;42483331020000;42;483;Apache Corporation;Stiles 16 1016H;35,47105;-100,09058;NAD27;NULL;NULL;NULL;Texas;Wheeler;1;0;0
17A0A91F-714E-43FF-99CA-4E12BA92FF17;2011-01-30 00:00:00.000;2011-01-30 00:00:00.000;42357329660000;42;357;Apache Corporation;McLain 98 #4H;36,085536;-100,491954;NAD27;NULL;NULL;NULL;Texas;Hemphill;1;0;0
3CEB71EC-24B1-45ED-8D5C-273CE3DDD644;2011-01-30 00:00:00.000;2011-01-30 00:00:00.000;42127337560000;42;127;Anadarko Petroleum Corporation;Briscoe Friday Ranch 8H;28,2922703;-99,735991;NAD27;NULL;NULL;NULL;Texas;Dimmit;1;0;0
8CD8EE00-E5CB-4437-9EAF-4B7A38ABF9A2;2011-01-30 00:00:00.000;2011-01-30 00:00:00.000;42127338190000;42;127;Anadarko Petroleum Corporation;Diamond H Ranch #3H;28,38855;-99,55211;NAD27;NULL;NULL;NULL;Texas;Dimmit;1;0;0
0E0A8E9C-5F16-4BCF-B862-91A0257356C3;2011-01-30 00:00:00.000;2011-01-30 00:00:00.000;42337344390000;42;337;EOG Resources, Inc.;Farrell Unit #1H;33,531725;-97,508481;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
0ADA9C02-60DD-44AA-A789-CDCB595A8157;2011-01-30 00:00:00.000;2011-01-30 00:00:00.000;42273325360000;42;273;EOG Resources, Inc.;King Ranch Tijerina #802A;27,347875;-98,007806;NAD83;NULL;NULL;NULL;Texas;Kleberg;1;0;0
6F4735B1-94C6-4687-A887-3C984074990F;2011-01-30 00:00:00.000;2011-01-30 00:00:00.000;49035266840000;49;35;Shell Oil Company affiliate;Warbonnet 12e-14D;42,563903;-109,692819;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
ADD55DCB-123C-4374-BD08-8BB428AD8AF8;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;3063000440000;3;63;XTO Energy/ExxonMobil;Bob Bailey 1-11H;35,594217;-91,712614;NAD27;NULL;NULL;NULL;Arkansas;Independence;1;0;0
475BE690-6D70-41FE-A118-F215782C6C77;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;3023104490000;3;23;Southwestern Energy ;FENLEY 09-12 #3-26H23;35,386119;-92,235435;NAD27;NULL;NULL;NULL;Arkansas;CLEBURNE, AR;1;0;0
6E1A881D-5B96-45F8-9936-1A7EF65A97B7;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;3029108010000;3;29;Southwestern Energy ;BYERS-ISOM 09-16 #3-29H5;35,390386;-92,714839;NAD27;NULL;NULL;NULL;Arkansas;CONWAY, AR;1;0;0
636655A9-15AA-46ED-995F-D5DF381DDCF7;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;5123315990000;5;123;Anadarko Petroleum Corporation;DRY CREEK 22-27;40,026137;-104,881724;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
21CE1B8A-83BB-4CF6-B82A-463D2D84D247;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;5123315970000;5;123;Anadarko Petroleum Corporation;DRY CREEK 24-27;40,017803;-104,871185;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
F23D7941-8860-4978-8C4D-B680F75F3A65;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;5045149960000;5;45;Encana Oil & Gas (USA) Inc.;MF07C E09 696;39,539378;-108,118469;NAD83;0;NULL;NULL;Colorado;Garfield;1;0;0
D4483C5C-4E97-40A4-8C76-8E6A8FB2A68E;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;5045200070000;5;45;Encana Oil & Gas (USA) Inc.;Kimball Mtn DH02-6 B07 799;39,467803;-108,482085;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
F251297B-B0BE-4ADB-83DF-82C9579BB8EF;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;5045149930000;5;45;Encana Oil & Gas (USA) Inc.;MF10B E09 696;39,539361;-108,118503;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
7424C56A-E0E4-44FF-A9A0-C12F432BBE76;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;5045161090000;5;45;PDC Energy;Puckett 21C-24D;39,513208;-108,173991;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
CD0B9CDC-3422-4389-8348-2F2D7DE8B875;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;35121244510000;35;121;XTO Energy/ExxonMobil;Carman 3-20H29;34,96875;-95,848222;NAD27;NULL;NULL;NULL;Oklahoma;Pittsburg;1;0;0
B4E47B0E-10F4-4510-89CD-F9922073FFD6;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;30025393900000;30;25;Apache Corporation;Hawk A-5 #4;32,501817;-103,17757;NAD27;NULL;NULL;NULL;New Mexico;Lea;1;0;0
A01F1717-E0A1-46DC-9912-548885D6D77D;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;42383369440000;42;383;Apache Corporation;Srh `13` 1327;31,46718;-101,45623;NAD27;NULL;NULL;NULL;Texas;Reagan;1;0;0
D8C5D153-6E4A-4045-AA51-9DF95B757A48;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;42105412120000;42;105;El Paso E&P Company;UNIVERSITY 39-7 #1H;30,984;-101,052;NAD27;NULL;NULL;NULL;TEXAS;CROCKETT;1;0;0
1D01E425-5945-483A-8ABE-BE1DA172E805;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;42439350490000;42;439;Encana Oil & Gas (USA) Inc.;Rocky Creek Ranch 13H;32,571553;-97,461319;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
2008EE4E-C9DB-45BF-84AD-8FD247E81C21;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;42439350480000;42;439;Encana Oil & Gas (USA) Inc.;Rocky Creek Ranch 14H;32,571586;-97,461286;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
E0ABCF9A-4DE5-4166-A5BC-FE93A44A67C2;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;42283322660000;42;283;BHP Billiton Petroleum;Henderson-Cenizo #5H;28,1808597;-99,17393734;WGS84;NULL;NULL;NULL;Texas;LaSalle;1;0;0
AEE7D25D-31F7-4C4D-8753-F4BF4AEBE78E;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;42103357570000;42;103;Chevron USA Inc.;McElroy, J.T., Cons. 1565;31,42603;-102,32571;NAD27;NULL;NULL;NULL;Texas;Crane;1;0;0
0F814724-5D4D-4696-A989-249F18EBF8D7;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;42089312130000;42;89;Devon Energy Production Company L. P.;Columbus Field Unit 1709;29,73719;-96,57988;NAD27;NULL;NULL;NULL;Texas;Colorado;1;0;0
DD7813B9-59A2-4CF5-BB31-5070729CEBA2;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;42177321240000;42;177;EOG Resources, Inc.;H.F.S. #3H;29,2987;-97,4628;NAD27;NULL;NULL;NULL;Texas;Gonzales;1;0;0
C8CEA738-92D1-446D-9EC9-3F0B390E3F3A;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;49035253870000;49;35;Encana Oil & Gas (USA) Inc.;Cabrito 57-19;42,465799;-109,653271;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
719826A1-AA69-4517-BA1D-95130FF9097A;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;49035253880000;49;35;Encana Oil & Gas (USA) Inc.;Cabrito 58-19;42,465786;-109,653105;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
710BE793-9CD4-48B9-8EED-84E32D559116;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;49035253890000;49;35;Encana Oil & Gas (USA) Inc.;Cabrito 59-19;42,465774;-109,652939;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
BAE83257-9C94-4C0F-A98C-72CB5DB79BC8;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;49035280070000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 76-17;42,47687;-109,74385;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
E67995B1-264E-4400-8ADA-CE84D131930F;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;49035279560000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 74-17;42,47609;-109,748069;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
45F470B8-8799-49EA-A7CE-2F65894FED8C;2011-01-31 00:00:00.000;2011-01-31 00:00:00.000;49035280100000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 60-17;42,479491;-109,743837;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
32C4DACB-FE59-4978-9A90-EB894F9AAA2D;2011-01-31 00:00:00.000;2011-02-02 00:00:00.000;43047512240000;43;47;Anadarko Petroleum Corporation;NBU 922-29O1CS;40,002666;-109,460088;NAD83;9310;452563;0;Utah;Uintah;2;0;0
71761A1A-D603-407E-A3D3-382844EDC08A;2011-01-31 07:45:00.000;2011-02-02 15:00:00.000;43047512230000;43;47;Anadarko Petroleum Corporation;NBU 922-29N1BS;40,002668;-109,460123;NAD83;9345;466333;0;Utah;Uintah;2;0;0
5327A6D6-C976-4C39-AF2A-6A2B9FC1535D;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;3029108020000;3;29;Southwestern Energy ;CRISWELL 08-14 #11-29H20;35,31007;-92,515556;NAD27;NULL;NULL;NULL;Arkansas;CONWAY, AR;1;0;0
F296793F-0762-44EB-B0F7-2D13AC740B2B;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;3023104050000;3;23;XTO Energy/ExxonMobil;Deltic 1-4H;35,61004;-91,859698;NAD27;NULL;NULL;NULL;Arkansas;Cleburne;1;0;0
A7AE327F-D1EF-42C4-9100-848762FD46F8;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;5069064240000;5;69;Anadarko Petroleum Corporation;ENCORE 2-12;40,420242;-104,955449;NAD83;NULL;NULL;NULL;CO;LARIMER;1;0;0
25DC4470-1F06-4D1F-89C8-DE668CFE914E;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;3029108000000;3;29;Southwestern Energy ;CRISWELL 08-14 #10-29H20;35,310071;-92,515623;NAD27;NULL;NULL;NULL;Arkansas;CONWAY, AR;1;0;0
B0A3D31E-E7BB-46DC-B91B-9F017F3F7D5A;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;5123099280000;5;123;Anadarko Petroleum Corporation;HUDSON-KERSEY RANCH UT #2;40,156724;-104,616549;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
9CC5512E-2B6F-4E18-8AF1-91B45948C5D4;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;17013220490000;17;13;BHP Billiton Petroleum;Holt 9H #1;32,22487923;-93,17512854;NAD27;NULL;NULL;NULL;LA;Bienville Parish;1;0;0
802D2100-CB3B-40F2-AD4C-5FEF86018C49;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;5045188670000;5;45;Encana Oil & Gas (USA) Inc.;MF02C-9 E09 696;39,539383;-108,118497;NAD83;0;NULL;NULL;Colorado;Garfield;1;0;0
2F6CE4C8-708C-4448-BF14-63627C4735DE;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;5045190210000;5;45;WPX Energy;PA 332-12;39,4586117;-107,9443863;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
F1B2FC92-FDFB-4FCD-806F-09B8FF9C6993;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;5045190510000;5;45;WPX Energy;PA 432-12;39,458591;-107,9443863;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
1D5DE898-0359-4B87-B38E-1E6E7DCDCC16;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;30045300310000;30;45;XTO Energy/ExxonMobil;WF Federal 21 01Y;36,79469;-108,31981;NAD27;NULL;NULL;NULL;New Mexico;San Juan;1;0;0
A816CCF4-C279-4F69-8377-5329B21EEAE5;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;37081202730000;37;81;Anadarko Petroleum Corporation;COP 289 #C-1014H;41,3858;-77,5122944;NAD27;NULL;NULL;NULL;Pennsylvania;Lycoming;1;0;0
DC593D94-F718-4332-8CE0-4A8FE9FA51AA;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;33105019420000;33;105;Hess Corporation;GO Dahl 15-22H;48,31;-103,14;NAD83;NULL;NULL;NULL;North Dakota;Williams;1;0;0
68BBF52C-40D0-4EDF-8492-93FD1B957A30;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;37081203010000;37;81;XTO Energy/ExxonMobil;Marquardt 8534;41,2341;-76,6444;NAD27;NULL;NULL;NULL;Pennsylvania;Lycoming;1;0;0
19FFB0D5-A1D9-4656-8778-FFD8CD71446A;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;37015202810000;37;15;EOG Resources, Inc.;Guinan #2H;41,8714;-76,69276;NAD27;NULL;NULL;NULL;PA;Bradford;1;0;0
31B04CE7-4C5E-47EE-8D4E-8179462A2147;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;42283324030000;42;283;El Paso E&P Company;RITCHIE FARMS #8H ;28,495;-99,371;NAD27;NULL;NULL;NULL;TEXAS;LA SALLE;1;0;0
BDF3DB35-5359-4033-9BCA-C7C6C8B3A764;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;42395317140000;42;395;Encana Oil & Gas (USA) Inc.;McMurrey Trust A Unit 01;30,9911;-96,273253;NAD27;NULL;NULL;NULL;Texas;Robertson;1;0;0
E2F70520-8BC9-44BC-922E-EAC14DCCB4E6;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;42127337530000;42;127;Anadarko Petroleum Corporation;Briscoe Catarina West 12H;28,28345;-99,8708223;NAD27;NULL;NULL;NULL;Texas;Dimmit;1;0;0
714C8505-ABAF-44EC-AC4D-D60DE2E21276;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;42123323140000;42;123;BHP Billiton Petroleum;Krause Unit C #1H;29,214153;-97,413706;NAD27;NULL;NULL;NULL;Texas;DeWitt;1;0;0
BE064245-196F-4B7D-B95E-A20344FF743F;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;42103357340000;42;103;Chevron USA Inc.;Tubb, J.B. et al Tract 'A' 100;31,45866;-102,6614397;NAD27;NULL;NULL;NULL;Texas;Crane;1;0;0
43D7627A-C4EF-4D15-885C-D4F9D11AF7E0;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;49035266850000;49;35;Shell Oil Company affiliate;Warbonnet 14c-14D;42,563883;-109,692836;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
2A00B2B1-4A55-44CF-915E-193AA3F1E1E6;2011-02-01 00:00:00.000;2011-02-01 00:00:00.000;47017058510000;47;17;EQT Production;512434;39,19867;-80,79064;NAD83;6678;8282963;NULL;WV;Doddridge;1;0;0
A6EF3412-B74F-4131-8ED5-F0E0ACFA117C;2011-02-02 00:00:00.000;2011-02-02 00:00:00.000;5123161140000;5;123;Anadarko Petroleum Corporation;WEBBER UPRR 31-3;40,25928;-104,7607;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
55326F42-4E72-4BCA-BEDF-12104EC7D3F5;2011-02-02 00:00:00.000;2011-02-02 00:00:00.000;17081212490000;17;81;Encana Oil & Gas (USA) Inc.;Black Stone Min 35H-02;32,149282;-93,359713;NAD27;NULL;NULL;NULL;Louisiana;Red River;1;0;0
97F04BCF-FE9A-436F-98C0-D0A603F81932;2011-02-02 00:00:00.000;2011-02-02 00:00:00.000;5123315470000;5;123;Anadarko Petroleum Corporation;COTTONWOOD 14-33;40,08935;-104,779372;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
73D3B76C-09B4-4EB1-90DE-256446CD7FD5;2011-02-02 00:00:00.000;2011-02-02 00:00:00.000;5123315350000;5;123;Anadarko Petroleum Corporation;COTTONWOOD 15-33;40,089393;-104,779373;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
49B5DB47-AAF9-4C03-989E-E190BBF19C1B;2011-02-02 00:00:00.000;2011-02-02 00:00:00.000;5045190380000;5;45;WPX Energy;PA 642-12;39,4585706;-107,9443509;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
E934E0E5-0CD0-463D-A9DF-0F2C7D70789A;2011-02-02 00:00:00.000;2011-02-02 00:00:00.000;5045190180000;5;45;WPX Energy;PA 532-12;39,4585704;-107,9443863;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
6053CAEA-7A01-406C-B27A-EB521646D9D7;2011-02-02 00:00:00.000;2011-02-02 00:00:00.000;30045325780000;30;45;XTO Energy/ExxonMobil;MN Galt H 02;36,60472;-107,85222;NAD27;NULL;NULL;NULL;New Mexico;San Juan;1;0;0
C2346215-5E58-4E4F-95CC-27AB946E6AC6;2011-02-02 00:00:00.000;2011-02-02 00:00:00.000;42283322550000;42;283;BHP Billiton Petroleum;STS A #4H;28,21856729;-98,89380515;WGS84;NULL;NULL;NULL;Texas;LaSalle;1;0;0
ACF0C287-6096-4E9A-A43E-9443C69C43BE;2011-02-02 00:00:00.000;2011-02-02 00:00:00.000;42255318100000;42;255;EOG Resources, Inc.;Greenlow Unit #6H;29,034345;-97,501734;NAD27;NULL;NULL;NULL;Texas;Karnes;1;0;0
522805A0-53FC-4164-9E2C-66683DAFF319;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;3141111030000;3;141;Southwestern Energy ;COLLUMS FAMILY TRUST 10-13 #7-34H3;35,456692;-92,365539;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
A3189BEF-FE27-4D1F-8566-82C5750FEE0B;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;5123320550000;5;123;Anadarko Petroleum Corporation;WIEDEMAN 18-5;40,43396889;-104,8063769;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
6AC151B8-C11A-400B-AFE3-D98136A5A28B;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;3141111090000;3;141;Southwestern Energy ;PARISH, REBA 10-13 #5-12H;35,522448;-92,324108;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
4CD23CD3-0A89-4916-AD26-6B8C936679AB;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;5123315900000;5;123;Anadarko Petroleum Corporation;DRY CREEK 10-27;40,017759;-104,871185;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
2BF0CE78-2D31-41BA-A913-8FB816487A13;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;5045178850000;5;45;Occidental Oil and Gas;SHELL 797-03-39B;39,47836;-108,20187;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
8C2887F7-1495-4FB3-A8D4-A47348192348;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;5045178880000;5;45;Occidental Oil and Gas;SHELL 797-03-37;39,47835;-108,20217;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
1CAA5D23-5DDE-411E-82C3-7D59C0298321;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;5045178870000;5;45;Occidental Oil and Gas;SHELL 797-03-38;39,47836;-108,2019;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
6F62A815-2CA6-41F8-B931-55D69DC25B78;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;5045178780000;5;45;Occidental Oil and Gas;SHELL 797-03-15A;39,47841;-108,20188;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
1FA64496-D51B-412B-9049-5D8D43EB0657;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;5045190440000;5;45;WPX Energy;PA 542-12;39,4585912;-107,9443509;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
4B3C588E-C9C0-49D6-B18F-9D2B3FBB86F7;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;5045190220000;5;45;WPX Energy;PA 442-12;39,4586118;-107,9443509;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
E1C6C3F6-C37D-411B-BE8A-3BB3DB429B4C;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;25083228660000;25;83;Statoil Oil & Gas LP;Johnson 30-19 #1H;47,581162;-104,084185;NAD83;NULL;NULL;NULL;Montana;Richland;1;0;0
CAB47A5C-5F33-4D3B-AA5C-E37B060E35F4;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;42123314590000;42;123;Apache Corporation;Blain Lovel A III 2;28,98192;-97,30212;NAD27;NULL;NULL;NULL;Texas;De Witt;1;0;0
84A090D9-070D-4F14-BDF6-80E4424C0287;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;37031252960000;37;31;EQT Production;REDBANK 590373;40,99968;-79,44809;NAD83;NULL;NULL;NULL;Pennsylvania;Clarion;1;0;0
EEF2BDF1-3EA8-46F3-8C57-3C5A9843069C;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;42127337690000;42;127;Anadarko Petroleum Corporation;Briscoe Catarina South 4H;28,269;-99,861;NAD27;NULL;NULL;NULL;Texas;Dimmit;1;0;0
8BD10498-3E03-484F-9A40-BE1FE41EAAB0;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;42401329260000;42;401;Energen Resources Corporation;J. Hutchings Unit #04;32,344479;-94,610939;NAD27;NULL;NULL;NULL;Rusk;Texas;1;0;0
7F2B2F1E-2E9F-45E5-B2FE-60D192BB337C;2011-02-03 00:00:00.000;2011-02-03 00:00:00.000;47033054060000;47;33;XTO Energy/ExxonMobil;Windoes 2244H;39,1272967;-80,2332365;NAD27;NULL;NULL;NULL;WV;Marion;1;0;0
AB7D080C-ED49-4106-A58A-C202BBA5D63B;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;5123317820000;5;123;Anadarko Petroleum Corporation;WINTERS 30-3;40,430163;-104,656949;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
F291870D-6FA9-4BF6-B508-F006CE676CD0;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;5069064190000;5;69;Anadarko Petroleum Corporation;ENCORE 21-12;40,420128;-104,955451;NAD83;NULL;NULL;NULL;CO;LARIMER;1;0;0
4408341E-D6D2-4A46-81FC-395E81716356;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;5123320350000;5;123;Anadarko Petroleum Corporation;RIVERBEND 7-13;40,05273111;-104,8355789;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
335600A8-17E8-4F99-A9A0-7350A75B6A09;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;17031253660000;17;31;BHP Billiton Petroleum;Louisiana Minerals 28H #1;31,5408569;-93,2958063;NAD27;NULL;NULL;NULL;LA;De Soto Parish;1;0;0
F706FA62-EB82-4E80-810B-452F576B2DF9;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;33053028180000;33;53;XTO Energy/ExxonMobil;Dwyer Federal 44X-1;47,57645;-103,862594;NAD83;NULL;NULL;NULL;North Dakota;McKenzie;1;0;0
AAA6CBBF-D539-40CA-97E3-05A515072145;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;33053032430000;33;53;Marathon Oil ;TAT USA #13-23H;47,866667;-102,687231;NAD83;NULL;NULL;NULL;ND;McKenzie;1;0;0
B1E243FE-D82D-487C-8D6D-9BCEE1FF75F5;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;42135374890000;42;135;Apache Corporation;Txl North Unit 807;31,87076;-102,72505;NAD27;NULL;NULL;NULL;Texas;Ector;1;0;0
1C9319D9-B8A0-4F67-9A6A-945E319C9C05;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;42135389800000;42;135;Apache Corporation;Txl North Unit 974;31,86627;-102,7217;NAD27;NULL;NULL;NULL;Texas;Ector;1;0;0
956B47B9-2DD0-46F7-98A2-29D948FC9FEC;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;42461367440000;42;461;Apache Corporation;Connell Cowden 48 4;31,527489;-102,00429;NAD27;NULL;NULL;NULL;Texas;Upton;1;0;0
